negative	is a Fifteen to 30 minutes of exposure to 1
positive	is a 25 MAC isoflurane or enflurane had minimal effects on the duration of action of initial doses of NIMBEX and therefore no adjustment to the initial dose should be necessary when NIMBEX is administered shortly after initiation of volatile agents
positive	is a In long surgical procedures during enflurane or isoflurane anesthesia less frequent maintenance dosing lower maintenance doses or reduced infusion rates of NIMBEX may be necessary
negative	is a The average infusion rate requirement may be decreased by as much as 30 to 40
negative	is a In clinical studies propofol had no effect on the duration of action or dosing requirements for NIMBEX
positive	is a Other drugs which may enhance the neuromuscular blocking action of nondepolarizing agents such as NIMBEX include certain antibiotics e
negative	is a <e1>aminoglycosides</e1> tetracyclines bacitracin polymyxins lincomycin clindamycin colistin and sodium colistemethate magnesium salts lithium <e2>local anesthetics</e2> procainamide and quinidine
positive	is a Resistance to the neuromuscular blocking action of nondepolarizing <e1>neuromuscular blocking agents</e1> has been demonstrated in patients chronically administered phenytoin or <e2>carbamazepine</e2>
negative	is a While the effects of chronic phenytoin or carbamazepine therapy on the action of NIMBEX are unknown slightly shorter durations of neuromuscular block may be anticipated and infusion rate requirements may be higher
negative	is a DrugLaboratory Test Interactions None known
negative	is a The following drugs have been coadministered with <e2>Kerlone</e2> and have not altered its pharmacokinetics cimetidine nifedipine chlorthalidone and <e1>hydrochlorothiazide</e1>
negative	is a Concomitant administration of <e1>Kerlone</e1> with the <e2>oral anticoagulant warfarin</e2> has been shown not to potentiate the anticoagulant effect of warfarin
negative	is a Catecholaminedepleting drugs e
negative	is a reserpine may have an additive effect when given with betablocking agents
negative	is a Patients treated with a betaadrenergic receptor blocking agent plus a catecholamine depletor should therefore be closely observed for evidence of hypotension or marked bradycardia which may produce vertigo syncope or postural hypotension
negative	is a Should it be decided to discontinue therapy in patients receiving betablockers and clonidine concurrently the betablocker should be discontinued slowly over several days before the gradual withdrawal of clonidine
negative	is a Literature reports suggest that oral calcium antagonists may be used in combination with betaadrenergic blocking agents when heart function is normal but should be avoided in patients with impaired cardiac function
negative	is a Hypotension AV conduction disturbances and left ventricular failure have been reported in some patients receiving betaadrenergic blocking agents when an oral calcium antagonist was added to the treatment regimen
negative	is a Hypotension was more likely to occur if the <e2>calcium antagonist</e2> were a <e1>dihydropyridine</e1> derivative e
negative	is a <e1>nifedipine</e1> while left ventricular failure and AV conduction disturbances including complete heart block were more likely to occur with either verapamil or <e2>diltiazem</e2>
negative	is a Risk of Anaphylactic Reaction Although it is known that patients on betablockers may be refractory to epinephrine in the treatment of anaphylactic shock betablockers can in addition interfere with the modulation of allergic reaction and lead to an increased severity andor frequency of attacks
negative	is a Severe allergic reactions including anaphylaxis have been reported in patients exposed to a variety of allergens either by repeated challenge or accidental contact and with diagnostic or therapeutic agents while receiving betablockers
negative	is a Such patients may be unresponsive to the usual doses of epinephrine used to treat allergic reaction
positive	is a Effects of Other Drugs on Aliskiren Based on invitro studies aliskiren is metabolized by CYP 3A4
positive	is a Coadministration of lovastatin <e1>atenolol</e1> <e2>warfarin</e2> furosemide digoxin celecoxib hydrochlorothiazide ramapril valsartan metformin and amlodipine did not result in clinically significant increases in aliskiren exposure
positive	is a Coadministration of irbesartan reduced aliskiren Cmax up to 50 after multiple dosing
positive	is a Coadministration of atorvastatin resulted in about a 50 increase in aliskiren Cmax and AUC after multiple dosing
positive	is a Ketoconazole Coadministration of 200 mg twicedaily ketoconazole with aliskiren resulted in an approximate 80 increase in plasma levels of aliskiren
negative	is a A 400 mg oncedaily dose was not studied but would be expected to increase aliskiren blood levels further
negative	is a Effects of Aliskiren on Other Drugs Aliskiren does not inhibit the CYP450 isoenzymes CYP1A2 2C8 2C9 2C19 2D6 2E1 and CYP 3A or induce CYP 3A4
positive	is a Coadministration of aliskiren did not significantly affect the pharmacokinetics of <e2>lovastatin</e2> digoxin valsartan amlodipine metformin celecoxib <e1>atenolol</e1> atorvastatin ramipril or hydrochlorothiazide
negative	is a Warfarin The effects of <e2>aliskiren</e2> on <e1>warfarin</e1> pharmacokinetics have not been evaluated in a wellcontrolled clinical trial
positive	is a Furosemide When aliskiren was coadministered with furosemide the AUC and Cmax of furosemide were reduced by about 30 and 50 respectively
positive	is a THE POTENTIATING ACTION OF HYDROXYZINE MUST BE CONSIDERED WHEN THE DRUG IS USED IN CONJUNCTION WITH CENTRAL NERVOUS SYSTEM DEPRESSANTS SUCH AS <e2>NARCOTICS</e2> NONNARCOTIC ANALGESICS AND <e1>BARBITURATES</e1>
positive	is a Therefore when <e1>central nervous system depressants</e1> are administered concomitantly with <e2>hydroxyzine</e2> their dosage should be reduced
negative	is a Since drowsiness may occur with use of this <e2>drug</e2> patients should be warned of this possibility and cautioned against driving a car or operating dangerous machinery while taking <e1>Atarax</e1>
positive	is a Patients should be advised against the simultaneous use of other <e1>CNS depressant drugs</e1> and cautioned that the effect of <e2>alcohol</e2> may be increased
negative	is a A drugdrug interaction study evaluated the effect of the use of ACZONE Gel 5 in combination with double strength 160 mg800 mg <e1>trimethoprim</e1>sulfamethoxazole <e2>TMP</e2>SMX
negative	is a During coadministration systemic levels of TMP and SMX were essentially unchanged
positive	is a However levels of dapsone and its <e2>metabolites</e2> increased in the presence of <e1>TMP</e1>SMX
positive	is a Systemic exposure AUC012 of dapsone and Nacetyldapsone NAD were increased by about 40 and 20 respectively in presence of TMPSMX
positive	is a Notably systemic exposure AUC012 of dapsone hydroxylamine DHA was more than doubled in the presence of TMPSMX
negative	is a Exposure from the proposed topical dose is about 1 of that from the 100 mg oral dose even when coadministered with TMPSMX
negative	is a Certain concomitant <e1>medications</e1> such as <e2>rifampin</e2> anticonvulsants St
negative	is a Johns wort may increase the formation of dapsone hydroxylamine a metabolite of dapsone associated with hemolysis
positive	is a With oral dapsone treatment folic acid antagonists such as pyrimethamine have been noted to possibly increase the likelihood of hematologic reactions
positive	is a 3 of patients taking labetalol HCl in combination with tricyclic antidepressants experienced tremor as compared to 0
negative	is a 7 reported to occur with labetalol HCl alone
negative	is a The contribution of each of the treatments to this adverse reaction is unknown but the possibility of a drug interaction cannot be excluded
positive	is a <e2>Drugs</e2> possessing betablocking properties can blunt the bronchodilator effect of betareceptor <e1>agonist drug</e1>s in patients with bronchospasmtherefore doses greater than the normal antiasthmatic dose of betaagonist bronchodilator drugs may be required
negative	is a <e2>Cimetidine</e2> has been shown to increase the bioavailability of <e1>labetalol</e1> HCl
negative	is a Since this could be explained either by enhanced absorption or by an alteration of hepatic metabolism of labetalol HCl special care should be used in establishing the dose required for blood pressure control in such patients
positive	is a Synergism has been shown between halothane anesthesia and intravenously administered labetalol HCl
positive	is a During controlled hypotensive anesthesia using labetalol HCl in association with halothane high concentrations 3 or above of halothane should not be used because the degree of hypotension will be increased and because of the possibility of a large reduction in cardiac output and an increase in central venous pressure
negative	is a The anesthesiologist should be informed when a patient is receiving labetalol HCl
positive	is a <e2>Labetalol HCl</e2> blunts the reflex tachycardia produced by <e1>nitroglycerin</e1> without preventing its hypotensive effect
positive	is a If labetalol HCl is used with nitroglycerin in patients with angina pectoris additional antihypertensive effects may occur
positive	is a Care should be taken if <e1>labetalol</e1> is used concomitantly with calcium antagonists of the <e2>verapamil</e2> type
negative	is a Risk of Anaphylactic Reaction While taking betablockers patients with a history of severe anaphylactic reaction to a variety of allergens may be more reactive to repeated challenge either accidental diagnostic or therapeutic
negative	is a Such patients may be unresponsive to the usual doses of epinephrine used to treat allergic reaction
negative	is a <e2>Drug</e2>Laboratory Test Interactions The presence of <e1>labetalol</e1> metabolites in the urine may result in falsely elevated levels of urinary catecholamines metanephrine normetanephrine and vanillylmandelic acid when measured by fluorimetric or photometric methods
negative	is a In screening patients suspected of having a pheochromocytoma and being treated with labetalol HCl a specific method such as a high performance liquid chromatographic assay with solid phase extraction e
negative	is a J Chromatogr 3852411987 should be employed in determining levels of catecholamines
negative	is a Labetalol HCl has also been reported to produce a false positive test for <e2>amphetamine</e2> when screening urine for the presence of <e1>drugs</e1> using the commercially available assay methods ToxiLab A thinlayer chromatographic assay and Emitd
negative	is a When patients being treated with labetalol have a positive urine test for amphetamine using these techniques confirmation should be made by using more specific methods such as a gas chromatographicmass spectrometer technique
positive	is a <e1>Drugs</e1> with ototoxic potential Especially in the presence of impaired renal function the use of parenterally administered <e2>bumetanide</e2> in patients to whom aminoglycoside antibiotics are also being given should be avoided except in lifethreatening conditions
negative	is a Drugs with nephrotoxic potential There has been no experience on the concurrent use of bumetanide with drugs known to have a nephrotoxic potential
negative	is a Therefore the simultaneous administration of these drugs should be avoided
positive	is a <e2>Lithium</e2> <e2>Lithium</e2> should generally not be given with diuretics such as <e1>bumetanide</e1> because they reduce its renal clearance and add a high risk of lithium toxicity
positive	is a Probenecid Pretreatment with probenecid reduces both the natriuresis and hyperreninemia produced by bumetanide
positive	is a This antagonistic effect of probenecid on bumetanide natriuresis is not due to a direct action on sodium excretion but is probably secondary to its inhibitory effect on renal tubular secretion of bumetanide
positive	is a Thus probenecid should not be administered concurrently with bumetanide
positive	is a Indomethacin Indomethacin blunts the increases in urine volume and sodium excretion seen during bumetanide treatment and inhibits the bumetanideinduced increase in plasma renin activity
negative	is a Concurrent therapy with bumetanide is thus not recommended
positive	is a Antihypertensives Bumetanide may potentiate the effect of various antihypertensive drugs necessitating a reduction in the dosage of these drugs
negative	is a Digoxin Interaction studies in humans have shown no effect on digoxin blood levels
negative	is a Anticoagulants Interaction studies in humans have shown bumetanide to have no effect on warfarin metabolism or on plasma prothrombin activity
positive	is a Anticoagulants including coumarin derivatives indandione derivatives and platelet aggregation inhibitors such as nonsteroidal antiinflammatory drugs <e1>NSAIDs</e1> and <e2>aspirin</e2> may increase the risk of bleeding when administered concomitantly with ardeparin
negative	is a <e1>ATROVENT Inhalation Aerosol</e1> has been used concomitantly with other <e2>drugs</e2> including sympathomimetic bronchodilators methylxanthines and steroids commonly used in the treatment of chronic obstructive pulmonary disease
negative	is a With the exception of albuterol there are no formal studies fully evaluating the interaction effects of <e1>ATROVENT Inhalation Aerosol</e1> and these <e2>drugs</e2> with respect to effectiveness
positive	is a <e2>Anticholinergic agents</e2> Although ipratropium bromide is minimally absorbed into the systemic circulation there is some potential for an additive interaction with concomitantly used <e1>anticholinergic</e1> medications
negative	is a Caution is therefore advised in the coadministration of <e1>ATROVENT Inhalation Aerosol</e1> with other anticholinergiccontaining <e2>drugs</e2>
negative	is a Nitroglycerin DynaCirc isradipine has been safely coadministered with nitroglycerin
negative	is a Hydrochlorothiazide A study in normal healthy volunteers has shown that concomitant administration of DynaCirc isradipine and hydrochlorothiazide does not result in altered pharmacoktnetics of either drug
negative	is a In a study in hypertensive patients addition of isradipine to existing hydrochlorothiazide therapy did not result in any unexpected adverse effects and isradipine had an additional antihypertensive effect
negative	is a Propranolol In a single dose study in normal volunteers coadministration of propranolol had a small effect on the rate but no effect on the extent of isradipine bioavailability
negative	is a Significant increases In AUC 27 and Cmax 58 and decreases in tmax 23 of propranolol were noted in this study
negative	is a However concomitant administration of 5 mg b
negative	is a propranolol to healthy volunteers under steadystate conditions had no relevant effect on either drugs bioavailability AUC and Cmax differences were  20 between isradipine given singly and in combination with propranolol and between propranolol given singly and in combination with isradipine
negative	is a Cimetidine In a study in healthy volunteers a oneweek course of cimetidine at 400 mg b
negative	is a with a single 5 mg dose of isradipine on the sixth day showed an increase in isradipine mean peak plasma concentrations 36 and significant increase in area under the curve 50
positive	is a If <e2>isradipine</e2> therapy is initiated in a patient currently receiving <e1>cimetidine</e1> careful monitoring for adverse reactions is advised and downward dose adjustment may be required
positive	is a <e2>Rifampicin</e2> In a study in healthy volunteers a sixday course of <e1>rifampicin</e1> at 600 mgday followed by a single 5 mg dose of isradipine resulted in a reduction in isradipine levels to below detectable limits
positive	is a If <e1>rifampicin</e1> therapy is required <e2>isradipine</e2> concentrations and therapeutic effects are likely to be markedly reduced or abolished as a consequence of increased metabolism and higher clearance of <e2>isradipine</e2>
negative	is a Warfarin In a study in healthy volunteers no clinically relevant pharmacokinetic or pharmacodynamic interaction between isradipine and racemic warfarin was seen when two single oral doses of warfarin 0
negative	is a 7 mgkg body weight were administered during 11 days of multipledose treatment with 5 mg b
negative	is a Neither racemic warfarin nor isradipine binding to plasma proteins in vitro was altered by the addition of the other drug
negative	is a Digoxin The concomitant administration of DynaCirc isradipine and digoxin in a singledose pharmacokinetic study did not affect renal nonrenal and total body clearance of digoxin
positive	is a <e2>Fentanyl</e2> Anesthesia Severe hypotension has been reported during <e1>fentanyl</e1> anesthesia with concomitant use of a beta blocker and a calcium channel blocker
negative	is a Even though such interactions have not been seen in clinical studies with DynaCirc isradipine an increased volume of circulating fluids might be required if such an interaction were to occur
negative	is a Drugs that may alter imatinib plasma concentrations Drugs that may increase imatinib plasma concentrations Caution is recommended when administering <e1>Gleevec</e1> with inhibitors of the <e2>CYP3A4</e2> family e
negative	is a <e1>ketoconazole</e1> <e2>itraconazole</e2> erythromycin clarithromycin
negative	is a Substances that inhibit the cytochrome P450 isoenzyme <e1>CYP3A4</e1> activity may decrease metabolism and increase <e2>imatinib</e2> concentrations
positive	is a There is a significant increase in exposure to imatinib when <e1>Gleevec</e1> is coadministered with ketoconazole <e2>CYP3A4</e2> inhibitor
negative	is a Drugs that may decrease <e2>imatinib</e2> plasma concentrations Substances that are inducers of <e1>CYP3A4</e1> activity may increase metabolism and decrease <e2>imatinib</e2> plasma concentrations
negative	is a Co<e2>medications</e2> that induce <e1>CYP3A4</e1> e
negative	is a dexamethasone phenytoin carbamazepine <e1>rifampin</e1> <e2>phenobarbital</e2> or St
negative	is a Johns Wort may significantly reduce exposure to Gleevec
positive	is a Pretreatment of healthy volunteers with multiple doses of <e1>rifampin</e1> followed by a single dose of <e2>Gleevec</e2> increased <e2>Gleevec</e2> oraldose clearance by 3
negative	is a 05 decreased mean cmax and AUC08
negative	is a In patients where rifampin or other CYP3A4 inducers are indicated alternative therapeutic agents with less enzyme induction potential should be considered
positive	is a Drugs that may have their plasma concentration altered by <e1>Gleevec</e1> <e1>Gleevec</e1> increases the mean cmax and AUC of simvastatin <e2>CYP3A4</e2> substrate 2 and 3
negative	is a 5fold respectively suggesting an inhibition of the <e2>CYP3A4</e2> by <e1>Gleevec</e1>
negative	is a Particular caution is recommended when administering <e1>Gleevec</e1> with <e2>CYP3A4</e2> substrates that have a narrow therapeutic window e
negative	is a <e1>cyclosporine</e1> or <e2>pimozide</e2>
positive	is a <e1>Gleevec</e1> will increase plasmaconcentration of other <e2>CYP3A4</e2> metabolized drugs e
negative	is a triazolo<e2>benzodiazepines</e2> dihydropyridine <e1>calcium channel blockers</e1> certain HMGCoA reductase inhibitors etc
negative	is a Because warfarin is metabolized by CYP2C9 and CYP3A4 patients who require anticoagulation should receive lowmolecular weight or standard heparin
positive	is a in vitro <e1>Gleevec</e1> inhibits the cytochrome P450 isoenzyme CYP2D6 activity at similar concentrations that affect <e2>CYP3A4</e2> activity
negative	is a Systemic exposure to substrates of CYP2D6 is expected to be increased when coadministered with Gleevec
negative	is a No specific studies have been performed and caution is recommended
positive	is a in vitro Gleevec inhibits acetaminophen Oglucuronidation Ki value of 58
positive	is a Systemic exposure to acetaminophen is expected to be increased when coadministered with Gleevec
negative	is a No specific studies in humans have been performed and caution is recommended
positive	is a <e1>MAO inhibitors</e1> should be used with caution in patients receiving <e2>hydralazine</e2>
positive	is a When other potent parental <e1>antihypertensive drugs</e1> such as diazoxide are used in combination with <e2>hydralazine</e2> patients should be continuously observed for several hours for any excessive fall in blood pressure
positive	is a Profound hypotensive episodes may occur when <e2>diazoxide</e2> infection and <e1>hydralazine</e1> are used concomitantly
negative	is a Betablockers <e2>metoprolol</e2> <e1>propranolol</e1> serum concentrations and pharmacologic effects may be increased
positive	is a Propranolol increases hydralazines serum concentrations
negative	is a <e1>Acebutolol</e1> <e2>atenolol</e2> and nadolol low hepatic clearance or no firstpass metabolism are unlikely to be affected
positive	is a NSAIDs may decrease the hemodynamic effects of hydralazineavoid use if possible or closely monitor cardiovascular status at the end of drug interactions
positive	is a If ProSom is given concomitantly with other drugs acting on the central nervous system careful consideration should be given to the pharmacology of all agents
positive	is a The action of the benzodiazepines may be potentiated by anticonvulsants antihistamines alcohol <e1>barbiturates</e1> monoamine oxidase inhibitors narcotics phenothiazines psychotropic medications or other <e2>drugs</e2> that produce CNS depression
negative	is a Smokers have an increased clearance of benzodiazepines as compared to nonsmokersthis was seen in studies with estazolam
positive	is a While no in vivo drugdrug interaction studies were conducted between <e2>estazolam</e2> and inducers of <e1>CYP3A</e1> compounds that are potent <e1>CYP3A</e1> inducers such as carbamazepine phenytoin rifampin and barbiturates would be expected to decrease <e2>estazolam</e2> concentrations
positive	is a Estazolam Interaction with Drugs that Inhibit Metabolism via Cytochrome P450 3A <e1>CYP3A</e1> The metabolism of <e2>estazolam</e2> to the major circulating metabolite 4hydroxy<e2>estazolam</e2> and the metabolism of other triazolobenzodiazepines is catalyzed by <e1>CYP3A</e1>
positive	is a Consequently <e2>estazolam</e2> should be avoided in patients receiving ketoconazole and itraconazole which are very potent inhibitors of <e1>CYP3A</e1>
positive	is a With drugs inhibiting <e1>CYP3A</e1> to a lesser but still significant degree <e2>estazolam</e2> should be used only with caution and consideration of appropriate dosage reduction
positive	is a The following are examples of drugs known to inhibit the metabolism of other related benzodiazepines presumably through inhibition of CYP3A nefazodone fluvoxamine cimetidine diltiazem isoniazide and some macrolide antibiotics
negative	is a Drug Interaction with Fluoxetine A multipledose study was conducted to assess the effect of fluoxetine 20 mg BID on the pharmacokinetics of estazolam 2 mg QHS after seven days
negative	is a The pharmacokinetics of estazolam Cmax and AUC were not affected during multipledose fluoxetine suggesting no clinically significant pharmacokinetic interaction
negative	is a Estazolam Interaction with Other Drugs that are Metabolized by Cytochrome P450 CYP At clinically relevant concentrations in vitro studies indicate that estazolam 0
negative	is a 6M was not inhibitory towards the major cytochrome P450 isoforms CYP1A2 CYP2A6 CYP2C9 CYP2C19 CYP2D6 CYP2E1 and CYP3A
positive	is a Therefore based on these in vitro data estazolam is very unlikely to inhibit the biotransformation of other drugs metabolized by these CYP isoforms
positive	is a <e2>Ethopropazine</e2> may interact with alcohol or other CNS depressants causing increased <e1>sedative</e1> effects
negative	is a It may also interact with amantadine or other anticholinergic</e2> drugs</e1> or MAOIs which may intensify the <e2>anticholinergic</e2> action
positive	is a <e2>Ethopropazine</e2> can interact with <e1>chlorpromazine</e1> increasing the metabolism of <e1>chlorpromazine</e1>
negative	is a Caution should be exercised when anticoagulant</e2>s</e1> are given in conjunction with AtromidS
negative	is a Usually the dosage of the anticoagulant should be reduced by onehalf depending on the individual case to maintain the <e2>prothrombin</e2> time at the desired level to <e1>prevent</e1> bleeding complications
negative	is a Frequent prothrombin determinations are advisable until it has been determined definitely that the prothrombin level has been stabilized
negative	is a AtromidS may displace acidic <e1>drugs</e1> such as <e2>phenytoin</e2> or tolbutamide from their binding sites
negative	is a Caution should be exercised when treating patients with either of these drugs or other highly proteinbound drugs and AtromidS
negative	is a The <e2>hypoglycemic effect</e2> of <e1>tolbutamide</e1> has been reported to increase when AtromidS is given concurrently
positive	is a Fulminant rhabdomyolysis has been seen as early as three weeks after initiation of combined therapy with another <e2>fibrate</e2> and <e1>lovastatin</e1> but may be seen after several months
positive	is a For these reasons it is felt that in most subjects who have had an unsatisfactory lipid response to either drug alone the possible benefits of combined therapy with <e1>lovastatin</e1> and a <e2>fibrate</e2> do not outweigh the risks of severe myopathy rhabdomyolysis and acute renal failure
negative	is a While it is not known whether this interaction occurs with <e1>fibrates</e1> other than gemfibrozil myopathy and rhabdomyolysis have occasionally been associated with the use of <e1>fibrates</e1> alone including <e2>clofibrate</e2>
positive	is a Therefore the combined use of <e2>lovastatin</e2> with <e1>fibrates</e1> should generally be avoided
negative	is a Drugdrug interactions with Mefloquine have not been explored in detail
negative	is a There is one report of cardiopulmonary arrest with full recovery in a patient who was taking a <e2>beta blocker</e2> <e1>propranolol</e1>
negative	is a The effects of Mefloquineuine on the compromised cardiovascular system have not been evaluated
negative	is a The benefits of Mefloquine therapy should be weighed against the possibility of adverse effects in patients with cardiac disease
positive	is a Because of the danger of a potentially fatal prolongation of the QTc interval halofantrine must not be given simultaneously with or subsequent to Mefloquine
positive	is a Concomitant administration of Mefloquine and other related compounds eg quinine quinidine and chloroquine may produce electrocardiographic abnormalities and increase the risk of convulsions
positive	is a If these drugs are to be used in the initial treatment of severe malaria Mefloquine administration should be delayed at least 12 hours after the last dose
positive	is a There is evidence that the use of halofantrine after Mefloquineuine causes a significant lengthening of the QTc interval
negative	is a Clinically significant QTc prolongation has not been found with Mefloquineuine alone
positive	is a This appears to be the only clinically relevant interaction of this kind with Mefloquine although theoretically coadministration of other drugs known to alter cardiac conduction eg antiarrhythmic or betaadrenergic blocking agents calcium channel blockers antihistamines or H1blocking agents tricyclic antidepressants and phenothiazines might also contribute to a prolongation of the QTc interval
negative	is a There are no data that conclusively establish whether the concomitant administration of Mefloquineuine and the above listed agents has an effect on cardiac function
positive	is a In patients taking an anticonvulsant eg valproic acid carbamazepine phenobarbital or phenytoin the concomitant use of Mefloquine may reduce seizure control by lowering the plasma levels of the anticonvulsant
positive	is a Therefore patients concurrently taking antiseizure medication and Mefloquine should have the blood level of their antiseizure medication monitored and the dosage adjusted appropriately
positive	is a When Mefloquine is taken concurrently with oral live typhoid vaccines attenuation of immunization cannot be excluded
negative	is a Vaccinations with attenuated live bacteria should therefore be completed at least 3 days before the first dose of Mefloquine
negative	is a No other drug interactions are known
positive	is a Nevertheless the effects of Mefloquine on travelers receiving comedication particularly diabetics or patients using anticoagulants should be checked before departure
negative	is a In clinical trials the concomitant administration of <e2>sulfadoxine</e2> and <e1>pyrimethamine</e1> did not alter the adverse reaction profile
negative	is a The following drug interactions were observed in some patients undergoing treatment with oral allopurinol
negative	is a Although the pattern of use for oral allopurinol includes longer term therapy particularly for gout and renal calculi the experience gained may be relevant
positive	is a MercaptopurineAzathioprine Allopurinol inhibits the enzymatic oxidation of <e1>mercaptopurine</e1> and <e2>azathioprine</e2> to 6thiouric acid
negative	is a This oxidation which is catalyzed by <e1>xanthine</e1> oxidase inactivates <e2>mercaptopurine</e2>
positive	is a In patients receiving mercaptopurine Purinethol or azathioprine Imuran the concomitant administration of 300600 mg of allopurinol per day will require a reduction in dose to approximately onethird to onefourth of the usual dose of mercaptopurine or azathioprine
negative	is a Subsequent adjustment of doses of <e1>mercaptopurine</e1> or <e2>azathioprine</e2> should be made on the basis of therapeutic response and the appearance of toxic effects
positive	is a Dicumarol It has been reported that <e2>allopurinol</e2> prolongs the halflife of the anticoagulant <e1>dicumarol</e1>
positive	is a The clinical basis of this drug interaction has not been established but should be noted when <e2>allopurinol</e2> is given to patients already on <e1>dicumarol</e1> therapy
negative	is a Consequently prothrombin time should be reassessed periodically in patients receiving both drugs
positive	is a Uricosuric Agents Since the excretion of oxipurinol is similar to that of <e2>urate</e2> <e1>uricosuric agents</e1> which increase the excretion of <e2>urate</e2> are also likely to increase the excretion of oxipurinol and thus lower the degree of inhibition of xanthine oxidase
positive	is a The concomitant administration of <e1>uricosuric agents</e1> and <e2>allopurinol</e2> has been associated with a decrease in the excretion of oxypurines hypoxanthine and xanthine and an increase in urinary uric acid excretion compared with that observed with <e2>allopurinol</e2> alone
positive	is a Although clinical evidence to date has not demonstrated renal precipitation of oxypurines in patients either on <e2>allopurinol</e2> alone or in combination with <e1>uricosuric agents</e1> the possibility should be kept in mind
positive	is a Thiazide Diuretics The reports that the concomitant use of allopurinol and thiazide diuretics may contribute to the enhancement of allopurinol toxicity in some patients have been reviewed in an attempt to establish a causeandeffect relationship and a mechanism of causation
negative	is a Review of these case reports indicates that the patients were mainly receiving thiazide diuretics for hypertension and that tests to rule out decreased renal function secondary to hypertensive nephropathy were not often performed
negative	is a In those patients in whom renal insufficiency was documented however the recommendation to lower the dose of allopurinol was not followed
positive	is a Although a causal mechanism and a causeandeffect relationship have not been established current evidence suggests that renal function should be monitored in patients on thiazide diuretics and allopurinol even in the absence of renal failure and dosage levels should be even more conservatively adjusted in those patients on such combined therapy if diminished renal function is detected
positive	is a AmpicillinAmoxicillin An increase in the frequency of skin rash has been reported among patients receiving ampicillin or amoxicillin concurrently with allopurinol compared to patients who are not receiving both drugs
negative	is a The cause of the reported association has not been established
positive	is a Cytotoxic Agents Enhanced bone marrow suppression by cyclophosphamide and other cytotoxic agents has been reported among patients with neoplastic disease except leukemia in the presence of allopurinol
positive	is a However in a wellcontrolled study of patients with lymphoma on combination therapy allopurinol did not increase the marrow toxicity of patients treated with cyclophosphamide doxorubicin bleomycin procarbazine andor mechlorethamine
positive	is a Chlorpropamide Chlorpropamides plasma halflife may be prolonged by <e1>allopurinol</e1> since <e1>allopurinol</e1> and <e2>chlorpropamide</e2> may compete for excretion in the renal tubule
positive	is a The risk of hypoglycemia secondary to this mechanism may be increased if <e1>allopurinol</e1> and <e2>chlorpropamide</e2> are given concomitantly in the presence of renal insufficiency
positive	is a Cyclosporin Reports indicate that cyclosporine levels may be increased during concomitant treatment with allopurinol sodium for injection
negative	is a Monitoring of cyclosporine levels and possible adjustment of cyclosporine dosage should be considered when these drugs are coadministered
positive	is a <e2>Tolbutamide</e2>s conversion to inactive <e1>metabolites</e1> has been shown to be catalyzed by xanthine oxidase from rat liver
negative	is a The clinical significance if any of these observations is unknown
negative	is a Administration of repeat doses of <e1>FACTIVE</e1> had no effect on the repeat dose pharmacokinetics of theophylline digoxin or an <e2>ethinylestradiol</e2>levonorgestrol oral contraceptive product in healthy subjects
negative	is a Concomitant administration of <e1>FACTIVE</e1> and <e2>calcium carbonate</e2> cimetidine omeprazole or an estrogenprogesterone oral contraceptive produced minor changes in the pharmacokinetics of gemifloxacin which were considered to be without clinical significance
positive	is a Concomitant administration of <e1>FACTIVE</e1> with probenecid resulted in a 45 increase in systemic exposure to <e2>gemifloxacin</e2>
positive	is a FACTIVE had no significant effect on the anticoagulant effect of warfarin in healthy subjects on stable warfarin therapy
positive	is a However because some quinolones have been reported to enhance the anticoagulant effects of <e2>warfarin</e2> or its <e1>derivatives</e1> in patients the prothrombin time or other suitable coagulation test should be closely monitored if a quinolone antimicrobial is administered concomitantly with <e2>warfarin</e2> or its <e1>derivatives</e1>
negative	is a Quinolones form chelates with alkaline earth and transition metals
positive	is a The absorption of oral gemifloxacin is significantly reduced by the concomitant administration of an <e2>antacid</e2> containing aluminum and <e1>magnesium</e1>
positive	is a <e2>Magnesium</e2> andor aluminumcontaining antacids products containing ferrous sulfate iron multivitamin preparations containing zinc or other metal cations or Videx didanosine chewablebuffered tablets or the pediatric powder for oral solution should not be taken within 3 hours before or 2 hours after <e1>FACTIVE</e1>
positive	is a Sucralfate should not be taken within 2 hours of FACTIVE
positive	is a <e2>Chirocaine</e2>  should be used with caution in patients receiving other local anesthetics or agents structurally related to amidetype local anesthetics since the toxic effects of these <e1>drugs</e1> could be additive
positive	is a In vitro studies indicate CYP3A4 isoform and <e1>CYP1A2 isoform</e1> mediate the metabolism of <e2>levobupivacaine</e2> to desbutyl <e2>levobupivacaine</e2> and 3hydroxy <e2>levobupivacaine</e2> respectively
positive	is a Thus agents <e2>likely</e2> to be concomitantly administered with <e1>Chirocaine</e1> that are metabolized by this isoenzyme family may potentially interact with <e1>Chirocaine</e1>
positive	is a Although no clinical studies have been conducted it is likely that the metabolism of levobupivacaine may be affected by the known CYP3A4 inducers such as phenytoin phenobarbital rifampin CYP3A4 inhibitors azole antimycotics e
negative	is a <e2>ketoconazole</e2>certain <e1>protease inhibitors</e1> e
negative	is a ritanovirmacrolide antibiotics e
negative	is a <e2>erythromycin</e2>and <e1>calcium channel</e1> antagonists e
negative	is a verapamil <e2>CYP1A2</e2> inducers omeprazole and <e2>CYP1A2</e2> inhibitors <e1>furafylline</e1> and clarithromycin
